tool,ruleId,level,message,file,line
Trivy,CVE-2021-2022,warning,"Package: mariadb-server-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2021-2022
Severity: MEDIUM
Fixed Version: 10.1.47-0+deb9u1
Link: [CVE-2021-2022](https://avd.aquasec.com/nvd/cve-2021-2022)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2767,note,"Package: mariadb-server-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2767
Severity: LOW
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2767](https://avd.aquasec.com/nvd/cve-2018-2767)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3066,note,"Package: mariadb-server-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3066
Severity: LOW
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3066](https://avd.aquasec.com/nvd/cve-2018-3066)",vulnerables/web-dvwa,1
Trivy,CVE-2020-15180,error,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-15180
Severity: CRITICAL
Fixed Version: 10.1.47-0+deb9u1
Link: [CVE-2020-15180](https://avd.aquasec.com/nvd/cve-2020-15180)",vulnerables/web-dvwa,1
Trivy,CVE-2017-15365,error,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2017-15365
Severity: HIGH
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2017-15365](https://avd.aquasec.com/nvd/cve-2017-15365)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2562,error,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2562
Severity: HIGH
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2562](https://avd.aquasec.com/nvd/cve-2018-2562)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2755,error,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2755
Severity: HIGH
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2755](https://avd.aquasec.com/nvd/cve-2018-2755)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3064,error,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3064
Severity: HIGH
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3064](https://avd.aquasec.com/nvd/cve-2018-3064)",vulnerables/web-dvwa,1
Trivy,CVE-2021-27928,error,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2021-27928
Severity: HIGH
Fixed Version: 10.1.48-0+deb9u2
Link: [CVE-2021-27928](https://avd.aquasec.com/nvd/cve-2021-27928)",vulnerables/web-dvwa,1
Trivy,CVE-2017-10268,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2017-10268
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2017-10268](https://avd.aquasec.com/nvd/cve-2017-10268)",vulnerables/web-dvwa,1
Trivy,CVE-2017-10378,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2017-10378
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2017-10378](https://avd.aquasec.com/nvd/cve-2017-10378)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2612,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2612
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2612](https://avd.aquasec.com/nvd/cve-2018-2612)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2622,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2622
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2622](https://avd.aquasec.com/nvd/cve-2018-2622)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2640,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2640
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2640](https://avd.aquasec.com/nvd/cve-2018-2640)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2665,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2665
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2665](https://avd.aquasec.com/nvd/cve-2018-2665)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2668,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2668
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2668](https://avd.aquasec.com/nvd/cve-2018-2668)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2761,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2761
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2761](https://avd.aquasec.com/nvd/cve-2018-2761)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2766,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2766
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2766](https://avd.aquasec.com/nvd/cve-2018-2766)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2771,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2771
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2771](https://avd.aquasec.com/nvd/cve-2018-2771)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2781,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2781
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2781](https://avd.aquasec.com/nvd/cve-2018-2781)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2782,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2782
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2782](https://avd.aquasec.com/nvd/cve-2018-2782)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2784,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2784
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2784](https://avd.aquasec.com/nvd/cve-2018-2784)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2787,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2787
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2787](https://avd.aquasec.com/nvd/cve-2018-2787)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2813,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2813
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2813](https://avd.aquasec.com/nvd/cve-2018-2813)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2817,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2817
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2817](https://avd.aquasec.com/nvd/cve-2018-2817)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2819,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2819
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2819](https://avd.aquasec.com/nvd/cve-2018-2819)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3058,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3058
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3058](https://avd.aquasec.com/nvd/cve-2018-3058)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3063,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3063
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3063](https://avd.aquasec.com/nvd/cve-2018-3063)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3081,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3081
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3081](https://avd.aquasec.com/nvd/cve-2018-3081)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3143,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3143
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3143](https://avd.aquasec.com/nvd/cve-2018-3143)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3156,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3156
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3156](https://avd.aquasec.com/nvd/cve-2018-3156)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3174,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3174
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3174](https://avd.aquasec.com/nvd/cve-2018-3174)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3251,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3251
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3251](https://avd.aquasec.com/nvd/cve-2018-3251)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3282,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3282
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3282](https://avd.aquasec.com/nvd/cve-2018-3282)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2503,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2503
Severity: MEDIUM
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2019-2503](https://avd.aquasec.com/nvd/cve-2019-2503)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2529,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2529
Severity: MEDIUM
Fixed Version: 10.1.38-0+deb9u1
Link: [CVE-2019-2529](https://avd.aquasec.com/nvd/cve-2019-2529)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2537,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2537
Severity: MEDIUM
Fixed Version: 10.1.38-0+deb9u1
Link: [CVE-2019-2537](https://avd.aquasec.com/nvd/cve-2019-2537)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2614,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2614
Severity: MEDIUM
Fixed Version: 10.1.41-0+deb9u1
Link: [CVE-2019-2614](https://avd.aquasec.com/nvd/cve-2019-2614)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2627,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2627
Severity: MEDIUM
Fixed Version: 10.1.41-0+deb9u1
Link: [CVE-2019-2627](https://avd.aquasec.com/nvd/cve-2019-2627)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2737,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2737
Severity: MEDIUM
Fixed Version: 10.1.41-0+deb9u1
Link: [CVE-2019-2737](https://avd.aquasec.com/nvd/cve-2019-2737)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2739,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2739
Severity: MEDIUM
Fixed Version: 10.1.41-0+deb9u1
Link: [CVE-2019-2739](https://avd.aquasec.com/nvd/cve-2019-2739)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2740,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2740
Severity: MEDIUM
Fixed Version: 10.1.41-0+deb9u1
Link: [CVE-2019-2740](https://avd.aquasec.com/nvd/cve-2019-2740)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2805,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2805
Severity: MEDIUM
Fixed Version: 10.1.41-0+deb9u1
Link: [CVE-2019-2805](https://avd.aquasec.com/nvd/cve-2019-2805)",vulnerables/web-dvwa,1
Trivy,CVE-2019-2974,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2974
Severity: MEDIUM
Fixed Version: 10.1.44-0+deb9u1
Link: [CVE-2019-2974](https://avd.aquasec.com/nvd/cve-2019-2974)",vulnerables/web-dvwa,1
Trivy,CVE-2020-14765,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-14765
Severity: MEDIUM
Fixed Version: 10.1.48-0+deb9u1
Link: [CVE-2020-14765](https://avd.aquasec.com/nvd/cve-2020-14765)",vulnerables/web-dvwa,1
Trivy,CVE-2020-14812,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-14812
Severity: MEDIUM
Fixed Version: 10.1.48-0+deb9u1
Link: [CVE-2020-14812](https://avd.aquasec.com/nvd/cve-2020-14812)",vulnerables/web-dvwa,1
Trivy,CVE-2020-2574,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2574
Severity: MEDIUM
Fixed Version: 10.1.44-0+deb9u1
Link: [CVE-2020-2574](https://avd.aquasec.com/nvd/cve-2020-2574)",vulnerables/web-dvwa,1
Trivy,CVE-2020-2752,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2752
Severity: MEDIUM
Fixed Version: 10.1.45-0+deb9u1
Link: [CVE-2020-2752](https://avd.aquasec.com/nvd/cve-2020-2752)",vulnerables/web-dvwa,1
Trivy,CVE-2020-2812,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2812
Severity: MEDIUM
Fixed Version: 10.1.45-0+deb9u1
Link: [CVE-2020-2812](https://avd.aquasec.com/nvd/cve-2020-2812)",vulnerables/web-dvwa,1
Trivy,CVE-2020-2814,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2814
Severity: MEDIUM
Fixed Version: 10.1.45-0+deb9u1
Link: [CVE-2020-2814](https://avd.aquasec.com/nvd/cve-2020-2814)",vulnerables/web-dvwa,1
Trivy,CVE-2021-2022,warning,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2021-2022
Severity: MEDIUM
Fixed Version: 10.1.47-0+deb9u1
Link: [CVE-2021-2022](https://avd.aquasec.com/nvd/cve-2021-2022)",vulnerables/web-dvwa,1
Trivy,CVE-2018-2767,note,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2767
Severity: LOW
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2767](https://avd.aquasec.com/nvd/cve-2018-2767)",vulnerables/web-dvwa,1
Trivy,CVE-2018-3066,note,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3066
Severity: LOW
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3066](https://avd.aquasec.com/nvd/cve-2018-3066)",vulnerables/web-dvwa,1
Trivy,CVE-2016-2779,error,"Package: mount
Installed Version: 2.29.2-1+deb9u1
Vulnerability CVE-2016-2779
Severity: HIGH
Fixed Version: 
Link: [CVE-2016-2779](https://avd.aquasec.com/nvd/cve-2016-2779)",vulnerables/web-dvwa,1
Trivy,CVE-2021-37600,note,"Package: mount
Installed Version: 2.29.2-1+deb9u1
Vulnerability CVE-2021-37600
Severity: LOW
Fixed Version: 
Link: [CVE-2021-37600](https://avd.aquasec.com/nvd/cve-2021-37600)",vulnerables/web-dvwa,1
Trivy,CVE-2017-18269,error,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-18269
Severity: CRITICAL
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-18269](https://avd.aquasec.com/nvd/cve-2017-18269)",vulnerables/web-dvwa,1
Trivy,CVE-2017-1000408,error,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-1000408
Severity: HIGH
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-1000408](https://avd.aquasec.com/nvd/cve-2017-1000408)",vulnerables/web-dvwa,1
Trivy,CVE-2017-1000409,error,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-1000409
Severity: HIGH
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-1000409](https://avd.aquasec.com/nvd/cve-2017-1000409)",vulnerables/web-dvwa,1
Trivy,CVE-2017-16997,error,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-16997
Severity: HIGH
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-16997](https://avd.aquasec.com/nvd/cve-2017-16997)",vulnerables/web-dvwa,1
Trivy,CVE-2017-15670,note,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-15670
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-15670](https://avd.aquasec.com/nvd/cve-2017-15670)",vulnerables/web-dvwa,1
Trivy,CVE-2017-15671,note,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-15671
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-15671](https://avd.aquasec.com/nvd/cve-2017-15671)",vulnerables/web-dvwa,1
Trivy,CVE-2017-15804,note,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-15804
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-15804](https://avd.aquasec.com/nvd/cve-2017-15804)",vulnerables/web-dvwa,1
Trivy,CVE-2018-11236,note,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2018-11236
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2018-11236](https://avd.aquasec.com/nvd/cve-2018-11236)",vulnerables/web-dvwa,1
Trivy,CVE-2018-11237,note,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2018-11237
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2018-11237](https://avd.aquasec.com/nvd/cve-2018-11237)",vulnerables/web-dvwa,1
Trivy,CVE-2022-29458,error,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2022-29458
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-29458](https://avd.aquasec.com/nvd/cve-2022-29458)",vulnerables/web-dvwa,1
Trivy,CVE-2018-19211,note,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2018-19211
Severity: LOW
Fixed Version: 
Link: [CVE-2018-19211](https://avd.aquasec.com/nvd/cve-2018-19211)",vulnerables/web-dvwa,1
Trivy,CVE-2019-17594,note,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2019-17594
Severity: LOW
Fixed Version: 
Link: [CVE-2019-17594](https://avd.aquasec.com/nvd/cve-2019-17594)",vulnerables/web-dvwa,1
Trivy,CVE-2019-17595,note,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2019-17595
Severity: LOW
Fixed Version: 
Link: [CVE-2019-17595](https://avd.aquasec.com/nvd/cve-2019-17595)",vulnerables/web-dvwa,1
Trivy,CVE-2022-29458,error,"Package: ncurses-bin
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2022-29458
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-29458](https://avd.aquasec.com/nvd/cve-2022-29458)",vulnerables/web-dvwa,1
Trivy,CVE-2018-19211,note,"Package: ncurses-bin
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2018-19211
Severity: LOW
Fixed Version: 
Link: [CVE-2018-19211](https://avd.aquasec.com/nvd/cve-2018-19211)",vulnerables/web-dvwa,1
Trivy,CVE-2019-17594,note,"Package: ncurses-bin
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2019-17594
Severity: LOW
Fixed Version: 
Link: [CVE-2019-17594](https://avd.aquasec.com/nvd/cve-2019-17594)",vulnerables/web-dvwa,1
Trivy,CVE-2019-17595,note,"Package: ncurses-bin
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2019-17595
Severity: LOW
Fixed Version: 
Link: [CVE-2019-17595](https://avd.aquasec.com/nvd/cve-2019-17595)",vulnerables/web-dvwa,1
Trivy,CVE-2018-0732,error,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2018-0732
Severity: HIGH
Fixed Version: 1.1.0j-1~deb9u1
Link: [CVE-2018-0732](https://avd.aquasec.com/nvd/cve-2018-0732)",vulnerables/web-dvwa,1
Trivy,CVE-2019-1543,error,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2019-1543
Severity: HIGH
Fixed Version: 1.1.0k-1~deb9u1
Link: [CVE-2019-1543](https://avd.aquasec.com/nvd/cve-2019-1543)",vulnerables/web-dvwa,1
Trivy,CVE-2021-23840,error,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2021-23840
Severity: HIGH
Fixed Version: 1.1.0l-1~deb9u3
Link: [CVE-2021-23840](https://avd.aquasec.com/nvd/cve-2021-23840)",vulnerables/web-dvwa,1
Trivy,CVE-2021-3712,error,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2021-3712
Severity: HIGH
Fixed Version: 1.1.0l-1~deb9u4
Link: [CVE-2021-3712](https://avd.aquasec.com/nvd/cve-2021-3712)",vulnerables/web-dvwa,1
Trivy,CVE-2022-0778,error,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2022-0778
Severity: HIGH
Fixed Version: 1.1.0l-1~deb9u5
Link: [CVE-2022-0778](https://avd.aquasec.com/nvd/cve-2022-0778)",vulnerables/web-dvwa,1
Trivy,CVE-2022-1292,error,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2022-1292
Severity: HIGH
Fixed Version: 1.1.0l-1~deb9u6
Link: [CVE-2022-1292](https://avd.aquasec.com/nvd/cve-2022-1292)",vulnerables/web-dvwa,1
Trivy,CVE-2018-0734,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2018-0734
Severity: MEDIUM
Fixed Version: 1.1.0j-1~deb9u1
Link: [CVE-2018-0734](https://avd.aquasec.com/nvd/cve-2018-0734)",vulnerables/web-dvwa,1
Trivy,CVE-2018-0735,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2018-0735
Severity: MEDIUM
Fixed Version: 1.1.0j-1~deb9u1
Link: [CVE-2018-0735](https://avd.aquasec.com/nvd/cve-2018-0735)",vulnerables/web-dvwa,1
Trivy,CVE-2018-0737,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2018-0737
Severity: MEDIUM
Fixed Version: 1.1.0j-1~deb9u1
Link: [CVE-2018-0737](https://avd.aquasec.com/nvd/cve-2018-0737)",vulnerables/web-dvwa,1
Trivy,CVE-2018-5407,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2018-5407
Severity: MEDIUM
Fixed Version: 1.1.0j-1~deb9u1
Link: [CVE-2018-5407](https://avd.aquasec.com/nvd/cve-2018-5407)",vulnerables/web-dvwa,1
Trivy,CVE-2019-1547,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2019-1547
Severity: MEDIUM
Fixed Version: 1.1.0l-1~deb9u1
Link: [CVE-2019-1547](https://avd.aquasec.com/nvd/cve-2019-1547)",vulnerables/web-dvwa,1
Trivy,CVE-2019-1551,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2019-1551
Severity: MEDIUM
Fixed Version: 1.1.0l-1~deb9u5
Link: [CVE-2019-1551](https://avd.aquasec.com/nvd/cve-2019-1551)",vulnerables/web-dvwa,1
Trivy,CVE-2020-1971,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2020-1971
Severity: MEDIUM
Fixed Version: 1.1.0l-1~deb9u2
Link: [CVE-2020-1971](https://avd.aquasec.com/nvd/cve-2020-1971)",vulnerables/web-dvwa,1
Trivy,CVE-2021-23841,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2021-23841
Severity: MEDIUM
Fixed Version: 1.1.0l-1~deb9u3
Link: [CVE-2021-23841](https://avd.aquasec.com/nvd/cve-2021-23841)",vulnerables/web-dvwa,1
Trivy,CVE-2021-4160,warning,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2021-4160
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2021-4160](https://avd.aquasec.com/nvd/cve-2021-4160)",vulnerables/web-dvwa,1
Trivy,CVE-2019-1563,note,"Package: openssl
Installed Version: 1.1.0f-3+deb9u2
Vulnerability CVE-2019-1563
Severity: LOW
Fixed Version: 1.1.0l-1~deb9u1
Link: [CVE-2019-1563](https://avd.aquasec.com/nvd/cve-2019-1563)",vulnerables/web-dvwa,1
Trivy,CVE-2017-12424,error,"Package: passwd
Installed Version: 1:4.4-4.1
Vulnerability CVE-2017-12424
Severity: CRITICAL
Fixed Version: 1:4.4-4.1+deb9u1
Link: [CVE-2017-12424](https://avd.aquasec.com/nvd/cve-2017-12424)",vulnerables/web-dvwa,1
Trivy,CVE-2017-20002,error,"Package: passwd
Installed Version: 1:4.4-4.1
Vulnerability CVE-2017-20002
Severity: HIGH
Fixed Version: 1:4.4-4.1+deb9u1
Link: [CVE-2017-20002](https://avd.aquasec.com/nvd/cve-2017-20002)",vulnerables/web-dvwa,1
