id,tool,rule_id,vulnerability_id,package,installed_version,message,severity,file,start_line,cwe,raw,cve_id_extracted,component_name,component_version,component_purl,match_how
,trivy,CVE-2019-2974,CVE-2019-2974,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2019-2974
Severity: MEDIUM
Fixed Version: 10.1.44-0+deb9u1
Link: [CVE-2019-2974](https://avd.aquasec.com/nvd/cve-2019-2974)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-2974"", ""ruleIndex"": 253, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2019-2974\nSeverity: MEDIUM\nFixed Version: 10.1.44-0+deb9u1\nLink: [CVE-2019-2974](https://avd.aquasec.com/nvd/cve-2019-2974)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2019-2974,UNMAPPED,,,
,trivy,CVE-2020-14765,CVE-2020-14765,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-14765
Severity: MEDIUM
Fixed Version: 10.1.48-0+deb9u1
Link: [CVE-2020-14765](https://avd.aquasec.com/nvd/cve-2020-14765)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-14765"", ""ruleIndex"": 254, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2020-14765\nSeverity: MEDIUM\nFixed Version: 10.1.48-0+deb9u1\nLink: [CVE-2020-14765](https://avd.aquasec.com/nvd/cve-2020-14765)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2020-14765,UNMAPPED,,,
,trivy,CVE-2020-14812,CVE-2020-14812,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-14812
Severity: MEDIUM
Fixed Version: 10.1.48-0+deb9u1
Link: [CVE-2020-14812](https://avd.aquasec.com/nvd/cve-2020-14812)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-14812"", ""ruleIndex"": 255, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2020-14812\nSeverity: MEDIUM\nFixed Version: 10.1.48-0+deb9u1\nLink: [CVE-2020-14812](https://avd.aquasec.com/nvd/cve-2020-14812)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2020-14812,UNMAPPED,,,
,trivy,CVE-2020-2574,CVE-2020-2574,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2574
Severity: MEDIUM
Fixed Version: 10.1.44-0+deb9u1
Link: [CVE-2020-2574](https://avd.aquasec.com/nvd/cve-2020-2574)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-2574"", ""ruleIndex"": 256, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2020-2574\nSeverity: MEDIUM\nFixed Version: 10.1.44-0+deb9u1\nLink: [CVE-2020-2574](https://avd.aquasec.com/nvd/cve-2020-2574)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2020-2574,UNMAPPED,,,
,trivy,CVE-2020-2752,CVE-2020-2752,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2752
Severity: MEDIUM
Fixed Version: 10.1.45-0+deb9u1
Link: [CVE-2020-2752](https://avd.aquasec.com/nvd/cve-2020-2752)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-2752"", ""ruleIndex"": 257, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2020-2752\nSeverity: MEDIUM\nFixed Version: 10.1.45-0+deb9u1\nLink: [CVE-2020-2752](https://avd.aquasec.com/nvd/cve-2020-2752)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2020-2752,UNMAPPED,,,
,trivy,CVE-2020-2812,CVE-2020-2812,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2812
Severity: MEDIUM
Fixed Version: 10.1.45-0+deb9u1
Link: [CVE-2020-2812](https://avd.aquasec.com/nvd/cve-2020-2812)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-2812"", ""ruleIndex"": 258, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2020-2812\nSeverity: MEDIUM\nFixed Version: 10.1.45-0+deb9u1\nLink: [CVE-2020-2812](https://avd.aquasec.com/nvd/cve-2020-2812)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2020-2812,UNMAPPED,,,
,trivy,CVE-2020-2814,CVE-2020-2814,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2020-2814
Severity: MEDIUM
Fixed Version: 10.1.45-0+deb9u1
Link: [CVE-2020-2814](https://avd.aquasec.com/nvd/cve-2020-2814)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-2814"", ""ruleIndex"": 259, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2020-2814\nSeverity: MEDIUM\nFixed Version: 10.1.45-0+deb9u1\nLink: [CVE-2020-2814](https://avd.aquasec.com/nvd/cve-2020-2814)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2020-2814,UNMAPPED,,,
,trivy,CVE-2021-2022,CVE-2021-2022,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2021-2022
Severity: MEDIUM
Fixed Version: 10.1.47-0+deb9u1
Link: [CVE-2021-2022](https://avd.aquasec.com/nvd/cve-2021-2022)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-2022"", ""ruleIndex"": 260, ""level"": ""warning"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2021-2022\nSeverity: MEDIUM\nFixed Version: 10.1.47-0+deb9u1\nLink: [CVE-2021-2022](https://avd.aquasec.com/nvd/cve-2021-2022)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2021-2022,UNMAPPED,,,
,trivy,CVE-2018-2767,CVE-2018-2767,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-2767
Severity: LOW
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-2767](https://avd.aquasec.com/nvd/cve-2018-2767)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-2767"", ""ruleIndex"": 261, ""level"": ""note"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2018-2767\nSeverity: LOW\nFixed Version: 10.1.37-0+deb9u1\nLink: [CVE-2018-2767](https://avd.aquasec.com/nvd/cve-2018-2767)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2018-2767,UNMAPPED,,,
,trivy,CVE-2018-3066,CVE-2018-3066,,,"Package: mariadb-server-core-10.1
Installed Version: 10.1.26-0+deb9u1
Vulnerability CVE-2018-3066
Severity: LOW
Fixed Version: 10.1.37-0+deb9u1
Link: [CVE-2018-3066](https://avd.aquasec.com/nvd/cve-2018-3066)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-3066"", ""ruleIndex"": 262, ""level"": ""note"", ""message"": {""text"": ""Package: mariadb-server-core-10.1\nInstalled Version: 10.1.26-0+deb9u1\nVulnerability CVE-2018-3066\nSeverity: LOW\nFixed Version: 10.1.37-0+deb9u1\nLink: [CVE-2018-3066](https://avd.aquasec.com/nvd/cve-2018-3066)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mariadb-server-core-10.1@10.1.26-0+deb9u1""}}]}",CVE-2018-3066,UNMAPPED,,,
,trivy,CVE-2016-2779,CVE-2016-2779,,,"Package: mount
Installed Version: 2.29.2-1+deb9u1
Vulnerability CVE-2016-2779
Severity: HIGH
Fixed Version: 
Link: [CVE-2016-2779](https://avd.aquasec.com/nvd/cve-2016-2779)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2016-2779"", ""ruleIndex"": 36, ""level"": ""error"", ""message"": {""text"": ""Package: mount\nInstalled Version: 2.29.2-1+deb9u1\nVulnerability CVE-2016-2779\nSeverity: HIGH\nFixed Version: \nLink: [CVE-2016-2779](https://avd.aquasec.com/nvd/cve-2016-2779)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mount@2.29.2-1+deb9u1""}}]}",CVE-2016-2779,UNMAPPED,,,
,trivy,CVE-2021-37600,CVE-2021-37600,,,"Package: mount
Installed Version: 2.29.2-1+deb9u1
Vulnerability CVE-2021-37600
Severity: LOW
Fixed Version: 
Link: [CVE-2021-37600](https://avd.aquasec.com/nvd/cve-2021-37600)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-37600"", ""ruleIndex"": 37, ""level"": ""note"", ""message"": {""text"": ""Package: mount\nInstalled Version: 2.29.2-1+deb9u1\nVulnerability CVE-2021-37600\nSeverity: LOW\nFixed Version: \nLink: [CVE-2021-37600](https://avd.aquasec.com/nvd/cve-2021-37600)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: mount@2.29.2-1+deb9u1""}}]}",CVE-2021-37600,UNMAPPED,,,
,trivy,CVE-2017-18269,CVE-2017-18269,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-18269
Severity: CRITICAL
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-18269](https://avd.aquasec.com/nvd/cve-2017-18269)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-18269"", ""ruleIndex"": 118, ""level"": ""error"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2017-18269\nSeverity: CRITICAL\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2017-18269](https://avd.aquasec.com/nvd/cve-2017-18269)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2017-18269,UNMAPPED,,,
,trivy,CVE-2017-1000408,CVE-2017-1000408,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-1000408
Severity: HIGH
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-1000408](https://avd.aquasec.com/nvd/cve-2017-1000408)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-1000408"", ""ruleIndex"": 119, ""level"": ""error"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2017-1000408\nSeverity: HIGH\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2017-1000408](https://avd.aquasec.com/nvd/cve-2017-1000408)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2017-1000408,UNMAPPED,,,
,trivy,CVE-2017-1000409,CVE-2017-1000409,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-1000409
Severity: HIGH
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-1000409](https://avd.aquasec.com/nvd/cve-2017-1000409)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-1000409"", ""ruleIndex"": 120, ""level"": ""error"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2017-1000409\nSeverity: HIGH\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2017-1000409](https://avd.aquasec.com/nvd/cve-2017-1000409)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2017-1000409,UNMAPPED,,,
,trivy,CVE-2017-16997,CVE-2017-16997,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-16997
Severity: HIGH
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-16997](https://avd.aquasec.com/nvd/cve-2017-16997)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-16997"", ""ruleIndex"": 121, ""level"": ""error"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2017-16997\nSeverity: HIGH\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2017-16997](https://avd.aquasec.com/nvd/cve-2017-16997)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2017-16997,UNMAPPED,,,
,trivy,CVE-2017-15670,CVE-2017-15670,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-15670
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-15670](https://avd.aquasec.com/nvd/cve-2017-15670)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-15670"", ""ruleIndex"": 122, ""level"": ""note"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2017-15670\nSeverity: LOW\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2017-15670](https://avd.aquasec.com/nvd/cve-2017-15670)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2017-15670,UNMAPPED,,,
,trivy,CVE-2017-15671,CVE-2017-15671,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-15671
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-15671](https://avd.aquasec.com/nvd/cve-2017-15671)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-15671"", ""ruleIndex"": 123, ""level"": ""note"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2017-15671\nSeverity: LOW\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2017-15671](https://avd.aquasec.com/nvd/cve-2017-15671)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2017-15671,UNMAPPED,,,
,trivy,CVE-2017-15804,CVE-2017-15804,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-15804
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-15804](https://avd.aquasec.com/nvd/cve-2017-15804)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2017-15804"", ""ruleIndex"": 124, ""level"": ""note"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2017-15804\nSeverity: LOW\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2017-15804](https://avd.aquasec.com/nvd/cve-2017-15804)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2017-15804,UNMAPPED,,,
,trivy,CVE-2018-11236,CVE-2018-11236,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2018-11236
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2018-11236](https://avd.aquasec.com/nvd/cve-2018-11236)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-11236"", ""ruleIndex"": 125, ""level"": ""note"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2018-11236\nSeverity: LOW\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2018-11236](https://avd.aquasec.com/nvd/cve-2018-11236)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2018-11236,UNMAPPED,,,
,trivy,CVE-2018-11237,CVE-2018-11237,,,"Package: multiarch-support
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2018-11237
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2018-11237](https://avd.aquasec.com/nvd/cve-2018-11237)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-11237"", ""ruleIndex"": 126, ""level"": ""note"", ""message"": {""text"": ""Package: multiarch-support\nInstalled Version: 2.24-11+deb9u3\nVulnerability CVE-2018-11237\nSeverity: LOW\nFixed Version: 2.24-11+deb9u4\nLink: [CVE-2018-11237](https://avd.aquasec.com/nvd/cve-2018-11237)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: multiarch-support@2.24-11+deb9u3""}}]}",CVE-2018-11237,UNMAPPED,,,
,trivy,CVE-2022-29458,CVE-2022-29458,,,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2022-29458
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-29458](https://avd.aquasec.com/nvd/cve-2022-29458)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2022-29458"", ""ruleIndex"": 263, ""level"": ""error"", ""message"": {""text"": ""Package: ncurses-base\nInstalled Version: 6.0+20161126-1+deb9u2\nVulnerability CVE-2022-29458\nSeverity: HIGH\nFixed Version: \nLink: [CVE-2022-29458](https://avd.aquasec.com/nvd/cve-2022-29458)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: ncurses-base@6.0+20161126-1+deb9u2""}}]}",CVE-2022-29458,UNMAPPED,,,
,trivy,CVE-2018-19211,CVE-2018-19211,,,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2018-19211
Severity: LOW
Fixed Version: 
Link: [CVE-2018-19211](https://avd.aquasec.com/nvd/cve-2018-19211)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-19211"", ""ruleIndex"": 264, ""level"": ""note"", ""message"": {""text"": ""Package: ncurses-base\nInstalled Version: 6.0+20161126-1+deb9u2\nVulnerability CVE-2018-19211\nSeverity: LOW\nFixed Version: \nLink: [CVE-2018-19211](https://avd.aquasec.com/nvd/cve-2018-19211)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: ncurses-base@6.0+20161126-1+deb9u2""}}]}",CVE-2018-19211,UNMAPPED,,,
,trivy,CVE-2019-17594,CVE-2019-17594,,,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2019-17594
Severity: LOW
Fixed Version: 
Link: [CVE-2019-17594](https://avd.aquasec.com/nvd/cve-2019-17594)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-17594"", ""ruleIndex"": 265, ""level"": ""note"", ""message"": {""text"": ""Package: ncurses-base\nInstalled Version: 6.0+20161126-1+deb9u2\nVulnerability CVE-2019-17594\nSeverity: LOW\nFixed Version: \nLink: [CVE-2019-17594](https://avd.aquasec.com/nvd/cve-2019-17594)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: ncurses-base@6.0+20161126-1+deb9u2""}}]}",CVE-2019-17594,UNMAPPED,,,
,trivy,CVE-2019-17595,CVE-2019-17595,,,"Package: ncurses-base
Installed Version: 6.0+20161126-1+deb9u2
Vulnerability CVE-2019-17595
Severity: LOW
Fixed Version: 
Link: [CVE-2019-17595](https://avd.aquasec.com/nvd/cve-2019-17595)",note,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-17595"", ""ruleIndex"": 266, ""level"": ""note"", ""message"": {""text"": ""Package: ncurses-base\nInstalled Version: 6.0+20161126-1+deb9u2\nVulnerability CVE-2019-17595\nSeverity: LOW\nFixed Version: \nLink: [CVE-2019-17595](https://avd.aquasec.com/nvd/cve-2019-17595)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: ncurses-base@6.0+20161126-1+deb9u2""}}]}",CVE-2019-17595,UNMAPPED,,,
